Stn Id,Stn Name,CIMIS Region,Date,Jul,Sol Rad (W/sq.m),qc,Net Rad (W/sq.m),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Soil Temp (C),qc,Min Soil Temp (C),qc,Avg Soil Temp (C),qc
140,Twitchell Island,San Francisco Bay,8/25/2014,237,276, ,150, ,25.2, ,15.8, ,19.2, ,21.7, ,20.8, ,21.3,
140,Twitchell Island,San Francisco Bay,8/26/2014,238,288, ,153, ,30.1, ,14.5, ,21.4, ,22.0, ,20.7, ,21.3,
140,Twitchell Island,San Francisco Bay,8/27/2014,239,288, ,150, ,33.7, ,14.1, ,23.6, ,22.3, ,20.9, ,21.6,
140,Twitchell Island,San Francisco Bay,8/28/2014,240,290, ,150, ,33.8, ,15.0, ,23.3, ,22.4, ,21.2, ,21.8,
140,Twitchell Island,San Francisco Bay,8/29/2014,241,243, ,128, ,31.1, ,15.8, ,22.2, ,22.2, ,21.3, ,21.8,
140,Twitchell Island,San Francisco Bay,8/30/2014,242,291, ,144, ,33.1, ,18.1, ,25.1, ,22.3, ,21.3, ,21.8,
140,Twitchell Island,San Francisco Bay,8/31/2014,243,282, ,142, ,32.9, ,18.1, ,24.5, ,22.5, ,21.3, ,21.9,
140,Twitchell Island,San Francisco Bay,9/1/2014,244,280, ,140, ,35.1, ,17.0, ,26.0, ,22.7, ,21.5, ,22.1,
140,Twitchell Island,San Francisco Bay,9/2/2014,245,281, ,142, ,29.5, ,15.7, ,21.4, ,22.5, ,21.5, ,22.0,
140,Twitchell Island,San Francisco Bay,9/3/2014,246,365,R,142,R,31.4, ,17.2, ,24.3, ,22.4, ,21.2, ,21.9,
140,Twitchell Island,San Francisco Bay,9/4/2014,247,279, ,139, ,30.8, ,15.5, ,21.4, ,22.1, ,21.0, ,21.6,
140,Twitchell Island,San Francisco Bay,9/5/2014,248,274, ,139, ,29.4, ,15.0, ,20.3, ,21.7, ,20.6, ,21.2,
140,Twitchell Island,San Francisco Bay,9/6/2014,249,276, ,136, ,30.1, ,14.5, ,20.2, ,21.6, ,20.4, ,21.0,
140,Twitchell Island,San Francisco Bay,9/7/2014,250,275, ,135, ,30.0, ,13.5, ,19.7, ,21.4, ,20.3, ,20.9,
140,Twitchell Island,San Francisco Bay,9/8/2014,251,280,R,135,R,24.8, ,13.0, ,17.7, ,21.1, ,20.0, ,20.5,
140,Twitchell Island,San Francisco Bay,9/9/2014,252,261, ,131, ,29.6, ,13.2, ,19.9, ,21.1, ,19.7, ,20.3,
140,Twitchell Island,San Francisco Bay,9/10/2014,253,268, ,126, ,34.7, ,12.1, ,22.5, ,21.5, ,19.9, ,20.6,
140,Twitchell Island,San Francisco Bay,9/11/2014,254,266, ,124, ,36.1, ,10.8, ,23.8, ,21.7, ,20.3, ,21.0,
140,Twitchell Island,San Francisco Bay,9/12/2014,255,262, ,122, ,37.2, ,13.5, ,25.5, ,21.9, ,20.5, ,21.2,
140,Twitchell Island,San Francisco Bay,9/13/2014,256,244, ,114, ,36.0, ,17.5, ,25.1, ,22.2, ,20.9, ,21.5,
140,Twitchell Island,San Francisco Bay,9/14/2014,257,257, ,121, ,32.7, ,16.2, ,23.5, ,22.1, ,21.0, ,21.6,
140,Twitchell Island,San Francisco Bay,9/15/2014,258,254, ,121, ,29.3, ,17.4, ,21.9, ,21.8, ,20.9, ,21.4,
140,Twitchell Island,San Francisco Bay,9/16/2014,259,255, ,117, ,31.2, ,15.3, ,21.9, ,21.8, ,20.6, ,21.2,
140,Twitchell Island,San Francisco Bay,9/17/2014,260,248, ,119, ,30.0, ,15.7, ,21.8, ,21.9, ,20.8, ,21.3,
140,Twitchell Island,San Francisco Bay,9/18/2014,261,223, ,113,Y,27.3, ,15.7, ,21.2, ,22.1, ,21.0, ,21.5,
140,Twitchell Island,San Francisco Bay,9/19/2014,262,214, ,105, ,28.8, ,16.9, ,21.8, ,21.8, ,21.1, ,21.5,
140,Twitchell Island,San Francisco Bay,9/20/2014,263,232, ,112, ,28.4, ,16.4, ,21.0, ,21.8, ,21.0, ,21.4,
140,Twitchell Island,San Francisco Bay,9/21/2014,264,223, ,109, ,25.4, ,16.9, ,19.8, ,21.6, ,20.8, ,21.2,
140,Twitchell Island,San Francisco Bay,9/22/2014,265,231, ,109, ,30.4, ,16.4, ,21.1, ,21.6, ,20.6, ,21.1,
140,Twitchell Island,San Francisco Bay,9/23/2014,266,237, ,111, ,29.8, ,16.3, ,21.6, ,21.7, ,20.7, ,21.2,
140,Twitchell Island,San Francisco Bay,9/24/2014,267,236, ,111,Y,28.0, ,18.3,Y,21.6, ,21.9, ,21.0, ,21.4,
140,Twitchell Island,San Francisco Bay,9/25/2014,268,163, ,70, ,23.8, ,13.2, ,18.1, ,21.7, ,20.9, ,21.3,
140,Twitchell Island,San Francisco Bay,9/26/2014,269,195, ,88, ,24.4, ,12.9, ,18.0, ,21.4, ,20.4, ,20.9,
140,Twitchell Island,San Francisco Bay,9/27/2014,270,229, ,104, ,25.7, ,12.4, ,19.2, ,21.4, ,20.4, ,20.9,
140,Twitchell Island,San Francisco Bay,9/28/2014,271,98, ,24, ,22.2, ,10.7, ,17.1, ,21.2, ,20.3, ,20.7,
140,Twitchell Island,San Francisco Bay,9/29/2014,272,226, ,102, ,26.6, ,11.9, ,18.7, ,20.9, ,19.7, ,20.3,
140,Twitchell Island,San Francisco Bay,9/30/2014,273,226, ,101, ,26.2, ,13.4, ,19.8, ,21.1, ,20.0, ,20.5,
140,Twitchell Island,San Francisco Bay,10/1/2014,274,236,R,94,R,28.4, ,11.4, ,21.0, ,20.9, ,20.1, ,20.5,
140,Twitchell Island,San Francisco Bay,10/2/2014,275,229, ,95, ,29.7, ,9.7, ,20.0, ,20.6, ,19.4, ,20.1,
140,Twitchell Island,San Francisco Bay,10/3/2014,276,228, ,94, ,33.1, ,9.5, ,21.1, ,20.7, ,19.4, ,20.0,
140,Twitchell Island,San Francisco Bay,10/4/2014,277,224, ,94, ,33.4, ,10.1, ,21.6, ,20.7, ,19.4, ,20.0,
140,Twitchell Island,San Francisco Bay,10/5/2014,278,222, ,92, ,34.6, ,9.3, ,22.1, ,20.7, ,19.4, ,20.1,
140,Twitchell Island,San Francisco Bay,10/6/2014,279,217, ,94, ,34.5, ,10.9, ,21.9, ,20.8, ,19.5, ,20.1,
140,Twitchell Island,San Francisco Bay,10/7/2014,280,211, ,85, ,33.8, ,12.8, ,22.7, ,20.8, ,19.7, ,20.3,
140,Twitchell Island,San Francisco Bay,10/8/2014,281,280,R,89,R,33.7, ,19.5,Y,27.0,R,20.9, ,19.8, ,20.5,
140,Twitchell Island,San Francisco Bay,10/9/2014,282,213, ,88, ,28.8, ,16.4,Y,21.4, ,20.7, ,19.9, ,20.3,
140,Twitchell Island,San Francisco Bay,10/10/2014,283,206, ,87, ,27.6, ,13.7, ,19.4, ,20.5, ,19.7, ,20.1,
140,Twitchell Island,San Francisco Bay,10/11/2014,284,200, ,87, ,30.1, ,13.1, ,20.3, ,20.6, ,19.6, ,20.1,
140,Twitchell Island,San Francisco Bay,10/12/2014,285,211,R,74,R,30.9, ,12.4, ,22.6,Y,20.4, ,19.6, ,19.9,
140,Twitchell Island,San Francisco Bay,10/13/2014,286,205, ,81, ,31.0, ,6.9, ,19.2, ,19.9, ,18.7, ,19.4,
140,Twitchell Island,San Francisco Bay,10/14/2014,287,157, ,67, ,23.0, ,12.8, ,17.9, ,19.7, ,19.1, ,19.4,
140,Twitchell Island,San Francisco Bay,10/15/2014,288,143, ,53, ,21.6, ,13.9, ,17.8, ,19.6, ,19.0, ,19.3,
140,Twitchell Island,San Francisco Bay,10/16/2014,289,162, ,69, ,23.5, ,11.5, ,16.8, ,19.5, ,18.7, ,19.1,
140,Twitchell Island,San Francisco Bay,10/17/2014,290,160, ,63, ,24.1, ,9.5, ,16.2, ,19.3, ,18.4, ,18.9,
140,Twitchell Island,San Francisco Bay,10/18/2014,291,187, ,75, ,26.5, ,8.4, ,17.8, ,19.4, ,18.3, ,18.8,
140,Twitchell Island,San Francisco Bay,10/19/2014,292,186, ,74, ,26.7, ,9.5, ,18.8, ,19.7, ,18.5, ,19.1,
140,Twitchell Island,San Francisco Bay,10/20/2014,293,107, ,25, ,21.4, ,10.3, ,17.0, ,19.5, ,18.9, ,19.1,
140,Twitchell Island,San Francisco Bay,10/21/2014,294,183,H,-8,H,22.2, ,5.9, ,14.9,H,19.0, ,18.0, ,18.5,H
140,Twitchell Island,San Francisco Bay,10/22/2014,295,171, ,64, ,24.3, ,9.2, ,17.0, ,18.7, ,17.8, ,18.3,
140,Twitchell Island,San Francisco Bay,10/23/2014,296,141, ,50, ,25.0, ,11.6, ,18.2, ,19.0, ,18.2, ,18.6,
140,Twitchell Island,San Francisco Bay,10/24/2014,297,165, ,64, ,24.7, ,8.6, ,15.3, ,18.9, ,17.9, ,18.5,
140,Twitchell Island,San Francisco Bay,10/25/2014,298,131, ,50, ,22.5, ,12.4, ,16.9, ,18.7, ,18.2, ,18.5,
140,Twitchell Island,San Francisco Bay,10/26/2014,299,180, ,62, ,21.1, ,10.1, ,14.7, ,18.5, ,17.7, ,18.1,
140,Twitchell Island,San Francisco Bay,10/27/2014,300,161, ,54, ,22.1, ,9.9, ,15.0, ,18.0, ,17.2, ,17.6,
140,Twitchell Island,San Francisco Bay,10/28/2014,301,172, ,59, ,24.7, ,5.8, ,15.2, ,17.8, ,16.8, ,17.4,
140,Twitchell Island,San Francisco Bay,10/29/2014,302,167, ,59, ,26.7, ,8.0, ,16.5, ,18.0, ,16.9, ,17.4,
140,Twitchell Island,San Francisco Bay,10/30/2014,303,121, ,43, ,24.8, ,10.1, ,16.5, ,18.0, ,17.1, ,17.6,
140,Twitchell Island,San Francisco Bay,10/31/2014,304,33, ,-13, ,18.5, ,12.1, ,14.4, ,17.9, ,17.4, ,17.6,
140,Twitchell Island,San Francisco Bay,11/1/2014,305,159, ,55, ,19.2, ,8.8, ,13.3, ,17.4, ,16.8, ,17.1,
140,Twitchell Island,San Francisco Bay,11/2/2014,306,167, ,56, ,19.7, ,7.7, ,13.1, ,17.1, ,16.3, ,16.7,
140,Twitchell Island,San Francisco Bay,11/3/2014,307,143, ,54, ,20.2, ,3.1, ,12.5, ,16.7, ,15.9, ,16.3,
140,Twitchell Island,San Francisco Bay,11/4/2014,308,157, ,56, ,20.5, ,4.2, ,12.1, ,16.6, ,15.6, ,16.1,
140,Twitchell Island,San Francisco Bay,11/5/2014,309,157, ,53, ,22.4, ,10.5, ,16.9, ,16.8, ,15.7, ,16.4,
140,Twitchell Island,San Francisco Bay,11/6/2014,310,148, ,56, ,25.0, ,6.6, ,15.0, ,16.9, ,15.9, ,16.4,
140,Twitchell Island,San Francisco Bay,11/7/2014,311,150, ,52, ,23.8, ,9.2, ,15.8, ,17.1, ,16.2, ,16.6,
140,Twitchell Island,San Francisco Bay,11/8/2014,312,147, ,51, ,24.6, ,6.6, ,14.7, ,17.0, ,16.0, ,16.5,
140,Twitchell Island,San Francisco Bay,11/9/2014,313,149, ,50, ,25.2, ,6.0, ,14.9, ,17.0, ,16.0, ,16.5,
140,Twitchell Island,San Francisco Bay,11/10/2014,314,151, ,50, ,23.8, ,6.0, ,14.8, ,16.9, ,15.9, ,16.5,
140,Twitchell Island,San Francisco Bay,11/11/2014,315,112, ,30, ,19.2, ,11.1, ,14.8, ,16.7, ,16.3, ,16.5,
140,Twitchell Island,San Francisco Bay,11/12/2014,316,114, ,38, ,19.0, ,11.1, ,14.5, ,16.7, ,16.1, ,16.4,
140,Twitchell Island,San Francisco Bay,11/13/2014,317,46,H,2,H,17.2, ,12.2, ,14.1,H,16.7, ,16.5, ,16.6,H
140,Twitchell Island,San Francisco Bay,11/14/2014,318,139, ,47, ,19.7, ,7.8, ,14.3, ,16.7, ,16.1, ,16.4,
140,Twitchell Island,San Francisco Bay,11/15/2014,319,121, ,44, ,18.3, ,5.7, ,12.5, ,16.6, ,15.8, ,16.2,
140,Twitchell Island,San Francisco Bay,11/16/2014,320,101, ,31, ,15.5, ,5.6, ,10.9, ,16.3, ,15.5, ,15.8,
140,Twitchell Island,San Francisco Bay,11/17/2014,321,138,H,40,H,17.7, ,2.8, ,9.2,H,15.6, ,14.6, ,15.0,H
140,Twitchell Island,San Francisco Bay,11/18/2014,322,94, ,27, ,16.7, ,3.2, ,9.4, ,15.0, ,14.2, ,14.5,
140,Twitchell Island,San Francisco Bay,11/19/2014,323,33, ,-7, ,13.0, ,7.6, ,10.4, ,14.8, ,14.5, ,14.7,
140,Twitchell Island,San Francisco Bay,11/20/2014,324,26, ,-11, ,12.7, ,9.2, ,11.3, ,14.9, ,14.7, ,14.8,
140,Twitchell Island,San Francisco Bay,11/21/2014,325,55, ,8, ,13.7, ,9.6, ,11.7, ,15.3, ,14.8, ,14.9,
140,Twitchell Island,San Francisco Bay,11/22/2014,326,69, ,9, ,18.3, ,8.4, ,12.6, ,15.3, ,15.0, ,15.2,
140,Twitchell Island,San Francisco Bay,11/23/2014,327,117, ,30, ,16.9, ,5.1, ,11.1, ,15.2, ,14.6, ,14.9,
140,Twitchell Island,San Francisco Bay,11/24/2014,328,132, ,35, ,18.2, ,4.2, ,9.8, ,14.8, ,13.8, ,14.3,
140,Twitchell Island,San Francisco Bay,11/25/2014,329,125, ,34, ,17.4, ,4.0, ,9.7, ,14.5, ,13.6, ,14.0,
140,Twitchell Island,San Francisco Bay,11/26/2014,330,105, ,32, ,18.7, ,3.1, ,9.4, ,14.3, ,13.5, ,13.9,
140,Twitchell Island,San Francisco Bay,11/27/2014,331,114, ,32, ,18.8, ,4.5, ,10.3, ,14.3, ,13.5, ,13.9,
140,Twitchell Island,San Francisco Bay,11/28/2014,332,109, ,27, ,18.3, ,2.2, ,10.7, ,14.2, ,13.3, ,13.8,
140,Twitchell Island,San Francisco Bay,11/29/2014,333,54, ,6, ,15.8, ,10.7, ,12.6, ,14.6, ,14.1, ,14.3,
140,Twitchell Island,San Francisco Bay,11/30/2014,334,25, ,-13, ,12.5, ,9.8, ,11.5, ,14.5, ,14.3, ,14.4,
140,Twitchell Island,San Francisco Bay,12/1/2014,335,99, ,30, ,17.2, ,10.6, ,12.9, ,15.1,Y,14.3, ,14.6,
140,Twitchell Island,San Francisco Bay,12/2/2014,336,22, ,-12, ,13.5, ,10.8, ,12.3, ,15.1,Y,14.4, ,14.6,
140,Twitchell Island,San Francisco Bay,12/3/2014,337,50, ,4,Y,17.7, ,13.0,Y,14.8,Y,15.0,Y,14.4, ,14.6,
140,Twitchell Island,San Francisco Bay,12/4/2014,338,93, ,25,Y,20.2, ,11.2,Y,15.1,Y,15.6,Y,14.9, ,15.1,Y
140,Twitchell Island,San Francisco Bay,12/5/2014,339,51, ,7,Y,17.8, ,11.1, ,14.3,Y,15.5,Y,15.0, ,15.2,Y
140,Twitchell Island,San Francisco Bay,12/6/2014,340,89, ,31,Y,20.7,Y,11.9,Y,15.4,Y,16.1,Y,15.4,Y,15.6,Y
140,Twitchell Island,San Francisco Bay,12/7/2014,341,32, ,-6,Y,13.9, ,10.2, ,12.3, ,16.0,Y,15.5,Y,15.6,Y
140,Twitchell Island,San Francisco Bay,12/8/2014,342,41, ,1,Y,14.5, ,9.2, ,12.4, ,15.7,Y,15.4,Y,15.5,Y
140,Twitchell Island,San Francisco Bay,12/9/2014,343,34, ,-3,Y,14.0, ,10.4, ,12.2, ,15.5,Y,15.1,Y,15.3,Y
140,Twitchell Island,San Francisco Bay,12/10/2014,344,18, ,-15, ,13.5, ,10.6, ,11.7, ,15.4,Y,15.1,Y,15.3,Y
140,Twitchell Island,San Francisco Bay,12/11/2014,345,10, ,-21,R,16.9, ,9.6, ,12.5, ,15.1,Y,14.3, ,14.9,Y
140,Twitchell Island,San Francisco Bay,12/12/2014,346,43, ,-8, ,12.0, ,5.9, ,9.7, ,14.3,Y,13.7, ,13.9,Y
140,Twitchell Island,San Francisco Bay,12/13/2014,347,64, ,12, ,12.8, ,6.1, ,8.9, ,13.9,Y,13.5, ,13.7,Y
140,Twitchell Island,San Francisco Bay,12/14/2014,348,44, ,3, ,11.2, ,6.5, ,8.9, ,13.8, ,13.3, ,13.5,
140,Twitchell Island,San Francisco Bay,12/15/2014,349,25, ,-11, ,10.9, ,8.4, ,9.6, ,13.6, ,13.1, ,13.3,
140,Twitchell Island,San Francisco Bay,12/16/2014,350,97, ,32, ,15.7, ,8.4, ,11.3, ,13.5, ,13.0, ,13.2,
140,Twitchell Island,San Francisco Bay,12/17/2014,351,58, ,6, ,15.6, ,8.1, ,11.0, ,13.5, ,13.1, ,13.3,
140,Twitchell Island,San Francisco Bay,12/18/2014,352,74, ,18, ,14.5, ,8.6, ,11.0, ,13.8,Y,13.4, ,13.6,Y
140,Twitchell Island,San Francisco Bay,12/19/2014,353,14, ,-18, ,11.6, ,10.1, ,10.9, ,13.7,Y,13.3, ,13.4,Y
140,Twitchell Island,San Francisco Bay,12/20/2014,354,39, ,0,Y,14.1, ,11.0,Y,12.3, ,13.8,Y,13.3, ,13.5,Y
140,Twitchell Island,San Francisco Bay,12/21/2014,355,80, ,10,R,18.9, ,12.8,Y,15.2,Y,14.6,Y,13.8,Y,14.1,Y
140,Twitchell Island,San Francisco Bay,12/22/2014,356,73, ,11,R,17.2, ,8.4, ,13.6,Y,14.9,Y,14.5,Y,14.6,Y
140,Twitchell Island,San Francisco Bay,12/23/2014,357,51, ,6,Y,12.6, ,6.9, ,9.8, ,14.7,Y,14.1,Y,14.3,Y
140,Twitchell Island,San Francisco Bay,12/24/2014,358,47, ,-4, ,15.9, ,7.2, ,10.6, ,14.3,Y,13.9,Y,14.0,Y
140,Twitchell Island,San Francisco Bay,12/25/2014,359,123, ,19, ,13.9, ,6.9, ,9.9, ,13.9,Y,13.0, ,13.3,Y
140,Twitchell Island,San Francisco Bay,12/26/2014,360,125, ,19, ,13.4, ,3.6, ,8.0, ,13.0, ,12.3, ,12.5,
140,Twitchell Island,San Francisco Bay,12/27/2014,361,100, ,22, ,11.7, ,-0.7, ,5.3, ,12.4, ,11.5, ,11.9,
140,Twitchell Island,San Francisco Bay,12/28/2014,362,119, ,26, ,13.9, ,1.8, ,7.0, ,12.0, ,11.3, ,11.7,
140,Twitchell Island,San Francisco Bay,12/29/2014,363,66, ,10, ,10.6, ,2.9, ,6.5, ,11.8, ,11.3, ,11.5,
140,Twitchell Island,San Francisco Bay,12/30/2014,364,152,R,6,R,12.6, ,2.1, ,7.5, ,11.1, ,10.9, ,11.0,
140,Twitchell Island,San Francisco Bay,12/31/2014,365,119, ,20, ,12.6, ,-0.4, ,5.9, ,10.9, ,10.2, ,10.5,
140,Twitchell Island,San Francisco Bay,1/1/2015,001,120, ,29, ,9.3, ,-2.5, ,2.7, ,10.4, ,9.6, ,10.0,
140,Twitchell Island,San Francisco Bay,1/2/2015,002,118, ,28, ,11.0, ,-1.9, ,3.4, ,10.1, ,9.3, ,9.7,
140,Twitchell Island,San Francisco Bay,1/3/2015,003,118, ,28, ,12.3, ,-2.8, ,4.0, ,9.9, ,9.1, ,9.5,
140,Twitchell Island,San Francisco Bay,1/4/2015,004,92, ,21, ,13.6, ,-0.3, ,5.5, ,9.9, ,9.2, ,9.5,
140,Twitchell Island,San Francisco Bay,1/5/2015,005,100, ,25, ,13.2, ,-0.3, ,6.0, ,10.0, ,9.3, ,9.6,
140,Twitchell Island,San Francisco Bay,1/6/2015,006,121, ,30, ,16.1, ,2.0, ,7.7, ,10.3, ,9.5, ,9.8,
140,Twitchell Island,San Francisco Bay,1/7/2015,007,123, ,31, ,18.1, ,0.6, ,8.1, ,10.5, ,9.6, ,10.0,
140,Twitchell Island,San Francisco Bay,1/8/2015,008,96, ,27, ,16.9, ,2.2, ,8.3, ,10.7, ,9.9, ,10.3,
140,Twitchell Island,San Francisco Bay,1/9/2015,009,58, ,9, ,15.2, ,4.9, ,9.7, ,11.0, ,10.3, ,10.6,
140,Twitchell Island,San Francisco Bay,1/10/2015,010,109, ,18, ,18.0, ,4.9, ,10.6, ,11.5, ,10.7, ,11.0,
140,Twitchell Island,San Francisco Bay,1/11/2015,011,115, ,35, ,17.4, ,2.6, ,9.9, ,11.5, ,10.7, ,11.1,
140,Twitchell Island,San Francisco Bay,1/12/2015,012,121, ,37, ,17.4, ,2.9, ,9.5, ,11.5, ,10.8, ,11.2,
140,Twitchell Island,San Francisco Bay,1/13/2015,013,122, ,37, ,13.9, ,2.4, ,7.9, ,11.4, ,10.7, ,11.1,
140,Twitchell Island,San Francisco Bay,1/14/2015,014,83, ,25, ,13.2, ,4.0, ,7.4, ,11.2, ,10.7, ,10.9,
140,Twitchell Island,San Francisco Bay,1/15/2015,015,67, ,15, ,10.3, ,4.0, ,6.4, ,11.2, ,10.8, ,10.9,
140,Twitchell Island,San Francisco Bay,1/16/2015,016,51, ,5, ,12.2, ,6.4, ,8.5, ,11.4, ,11.0, ,11.1,
140,Twitchell Island,San Francisco Bay,1/17/2015,017,35, ,-3, ,10.9, ,8.4, ,9.9, ,11.7, ,11.4, ,11.5,
140,Twitchell Island,San Francisco Bay,1/18/2015,018,39, ,0, ,11.4, ,8.6, ,9.8, ,11.9, ,11.6, ,11.7,
140,Twitchell Island,San Francisco Bay,1/19/2015,019,52, ,4, ,14.2, ,5.0, ,10.0, ,12.2, ,11.9, ,12.0,
140,Twitchell Island,San Francisco Bay,1/20/2015,020,97, ,25, ,16.1, ,4.1, ,8.5, ,12.0, ,11.4, ,11.7,
140,Twitchell Island,San Francisco Bay,1/21/2015,021,113, ,33, ,14.2, ,3.4, ,7.1, ,11.8, ,11.2, ,11.5,
140,Twitchell Island,San Francisco Bay,1/22/2015,022,89, ,0, ,11.8, ,2.8, ,7.7, ,11.4, ,11.0, ,11.2,
140,Twitchell Island,San Francisco Bay,1/23/2015,023,86, ,19, ,11.4, ,0.7, ,5.7, ,11.2, ,10.6, ,10.8,
140,Twitchell Island,San Francisco Bay,1/24/2015,024,68, ,11, ,9.3, ,4.7, ,6.8, ,11.2, ,10.8, ,11.0,
140,Twitchell Island,San Francisco Bay,1/25/2015,025,99, ,26, ,12.5, ,5.0, ,7.4, ,11.4, ,10.9, ,11.1,
140,Twitchell Island,San Francisco Bay,1/26/2015,026,111, ,41, ,16.6, ,1.8, ,8.2, ,11.5, ,10.6, ,11.0,
140,Twitchell Island,San Francisco Bay,1/27/2015,027,79, ,26, ,17.1, ,7.5, ,11.7, ,11.9, ,11.2, ,11.5,
140,Twitchell Island,San Francisco Bay,1/28/2015,028,137, ,48, ,18.6, ,5.1, ,11.7, ,12.2, ,11.4, ,11.8,
140,Twitchell Island,San Francisco Bay,1/29/2015,029,144, ,47, ,19.2, ,3.3, ,10.8, ,12.2, ,11.3, ,11.7,
140,Twitchell Island,San Francisco Bay,1/30/2015,030,150, ,47, ,20.2, ,2.2, ,11.6, ,12.1, ,11.2, ,11.7,
140,Twitchell Island,San Francisco Bay,1/31/2015,031,162,R,36,R,22.7,Y,6.7, ,13.8,Y,12.1, ,11.4, ,11.8,
140,Twitchell Island,San Francisco Bay,2/1/2015,032,109, ,34, ,17.5, ,2.0, ,9.2, ,11.9, ,11.1, ,11.5,
140,Twitchell Island,San Francisco Bay,2/2/2015,033,122, ,36, ,18.0, ,3.7, ,11.2, ,11.9, ,11.1, ,11.5,
140,Twitchell Island,San Francisco Bay,2/3/2015,034,129, ,51, ,18.8, ,6.2, ,12.1, ,12.3, ,11.4, ,11.8,
140,Twitchell Island,San Francisco Bay,2/4/2015,035,88, ,21, ,17.2, ,5.2, ,10.4, ,12.2, ,11.7, ,12.0,
140,Twitchell Island,San Francisco Bay,2/5/2015,036,51, ,3, ,14.5, ,6.9, ,10.5, ,12.2, ,11.9, ,12.0,
140,Twitchell Island,San Francisco Bay,2/6/2015,037,13, ,-24,R,17.3, ,9.6, ,13.7,Y,12.5, ,12.0, ,12.1,
140,Twitchell Island,San Francisco Bay,2/7/2015,038,83, ,23,R,18.7, ,11.7,Y,14.7,Y,13.5,Y,12.5,Y,12.9,Y
140,Twitchell Island,San Francisco Bay,2/8/2015,039,33, ,-14,Y,17.9, ,12.2,Y,14.9,Y,13.7,Y,13.3,Y,13.4,Y
140,Twitchell Island,San Francisco Bay,2/9/2015,040,154, ,59,Y,19.4, ,9.1, ,14.7,Y,14.1,Y,13.4,Y,13.7,Y
140,Twitchell Island,San Francisco Bay,2/10/2015,041,142, ,44, ,17.4, ,6.0, ,11.2, ,14.0,Y,13.0,Y,13.4,Y
140,Twitchell Island,San Francisco Bay,2/11/2015,042,153, ,55, ,17.6, ,2.8, ,10.9, ,13.3,Y,12.2, ,12.7,Y
140,Twitchell Island,San Francisco Bay,2/12/2015,043,174, ,61, ,20.6, ,6.6, ,13.0, ,13.4,Y,12.4, ,12.9,Y
140,Twitchell Island,San Francisco Bay,2/13/2015,044,160, ,61, ,22.4,Y,5.7, ,12.7, ,13.5,Y,12.4, ,13.0,Y
140,Twitchell Island,San Francisco Bay,2/14/2015,045,184, ,61, ,21.7,Y,5.1, ,13.6, ,13.6,Y,12.5, ,13.1,Y
140,Twitchell Island,San Francisco Bay,2/15/2015,046,172, ,65, ,21.1, ,4.2, ,12.7, ,13.5,Y,12.4, ,13.0,
140,Twitchell Island,San Francisco Bay,2/16/2015,047,173, ,69, ,21.5, ,5.4, ,13.0, ,13.6,Y,12.5, ,13.0,
140,Twitchell Island,San Francisco Bay,2/17/2015,048,151, ,59, ,16.3, ,10.4, ,12.6, ,13.6,Y,13.1,Y,13.3,Y
140,Twitchell Island,San Francisco Bay,2/18/2015,049,129, ,40, ,17.8, ,8.5, ,12.4, ,13.7,Y,13.0,Y,13.3,Y
140,Twitchell Island,San Francisco Bay,2/19/2015,050,47, ,1, ,13.3, ,7.4, ,11.2, ,13.6, ,13.0,Y,13.2,
140,Twitchell Island,San Francisco Bay,2/20/2015,051,167, ,68, ,18.5, ,9.1, ,12.8, ,14.2,Y,13.3,Y,13.6,Y
140,Twitchell Island,San Francisco Bay,2/21/2015,052,166, ,70, ,16.1, ,7.5, ,11.3, ,14.2,Y,13.4,Y,13.8,Y
140,Twitchell Island,San Francisco Bay,2/22/2015,053,197, ,66, ,17.7, ,6.1, ,11.8, ,13.9,Y,13.0, ,13.3,
140,Twitchell Island,San Francisco Bay,2/23/2015,054,189,H,67,H,16.9, ,4.9, ,10.9,H,13.2, ,12.3, ,12.7,H
140,Twitchell Island,San Francisco Bay,2/24/2015,055,270,R,66,R,20.0, ,4.4, ,13.4, ,12.7, ,11.7, ,12.3,
140,Twitchell Island,San Francisco Bay,2/25/2015,056,195, ,77, ,18.3, ,1.3, ,9.9, ,12.6, ,11.5, ,12.1,
140,Twitchell Island,San Francisco Bay,2/26/2015,057,195, ,76, ,22.7,Y,3.7, ,12.8, ,12.8, ,11.7, ,12.2,
140,Twitchell Island,San Francisco Bay,2/27/2015,058,209, ,80, ,18.2, ,9.7, ,13.1, ,13.2, ,12.5, ,12.8,
140,Twitchell Island,San Francisco Bay,2/28/2015,059,172, ,78, ,16.5, ,5.2, ,11.1, ,13.3, ,12.5, ,12.9,
140,Twitchell Island,San Francisco Bay,3/1/2015,060,214, ,77, ,18.6, ,5.4, ,11.0, ,13.2, ,12.3, ,12.8,
140,Twitchell Island,San Francisco Bay,3/2/2015,061,163, ,71, ,17.2, ,6.2, ,11.0, ,13.2, ,12.4, ,12.8,
140,Twitchell Island,San Francisco Bay,3/3/2015,062,215, ,83, ,18.3, ,2.8, ,10.3, ,13.1, ,12.1, ,12.6,
140,Twitchell Island,San Francisco Bay,3/4/2015,063,226,R,80,R,19.2, ,4.8, ,11.7, ,13.1, ,12.1, ,12.6,
